RiverMeter,RiverKM,Elevation,Easting,Northing,Year,,,,,,,,,,,,
11628,11.628,3.73,642129.844,4241791.269,2015,,,,,,,,,,,,
11626,11.626,3.327,642127.909,4241790.369,2015,,,,,,,,,,,,
11625,11.625,3.266,642126.260,4241789.367,2015,,,,,,,,,,,,
11623,11.623,3.217,642124.638,4241787.949,2015,,,,,,,,,,,,
11621,11.621,3.105,642123.345,4241786.632,2015,,,,,,,,,,,,
11620,11.62,2.764,642122.319,4241785.434,2015,,,,,,,,,,,,
11618,11.618,2.771,642120.973,4241783.856,2015,,,,,,,,,,,,
11616,11.616,2.63,642120.074,4241782.002,2015,,,,,,,,,,,,
11614,11.614,2.679,642118.896,4241780.532,2015,,,,,,,,,,,,
11612,11.612,2.612,642117.555,4241779.413,2015,,,,,,,,,,,,
11612,11.612,2.762,642116.946,4241779.044,2015,,,,,,,,,,,,
11610,11.61,2.796,642115.935,4241777.404,2015,,,,,,,,,,,,
11608,11.608,2.869,642115.184,4241775.771,2015,,,,,,,,,,,,
11606,11.606,3.098,642114.525,4241774.236,2015,,,,,,,,,,,,
11604,11.604,3.35,642113.453,4241772.565,2015,,,,,,,,,,,,
11602,11.602,3.608,642112.842,4241770.377,2015,,,,,,,,,,,,
11599,11.599,3.692,642111.901,4241767.769,2015,,,,,,,,,,,,
11597,11.597,3.78,642111.189,4241765.218,2015,,,,,,,,,,,,
11594,11.594,3.814,642109.961,4241762.899,2015,,,,,,,,,,,,
11591,11.591,3.906,642108.988,4241760.395,2015,,,,,,,,,,,,
11589,11.589,3.939,642107.980,4241758.134,2015,,,,,,,,,,,,
11586,11.586,3.961,642106.817,4241755.797,2015,,,,,,,,,,,,
11584,11.584,3.984,642105.456,4241753.449,2015,,,,,,,,,,,,
11581,11.581,3.94,642104.102,4241751.331,2015,,,,,,,,,,,,
11579,11.579,3.911,642102.506,4241749.233,2015,,,,,,,,,,,,
11576,11.576,3.862,642100.965,4241746.716,2015,,,,,,,,,,,,
11573,11.573,3.849,642099.631,4241744.373,2015,,,,,,,,,,,,
11570,11.57,3.841,642098.208,4241741.756,2015,,,,,,,,,,,,
11567,11.567,3.781,642096.334,4241739.240,2015,,,,,,,,,,,,
11564,11.564,3.766,642094.522,4241737.202,2015,,,,,,,,,,,,
11561,11.561,3.783,642092.668,4241735.020,2015,,,,,,,,,,,,
11559,11.559,3.809,642091.134,4241732.946,2015,,,,,,,,,,,,
11556,11.556,3.709,642089.750,4241730.631,2015,,,,,,,,,,,,
11554,11.554,3.689,642088.295,4241728.315,2015,,,,,,,,,,,,
11551,11.551,3.726,642086.312,4241726.479,2015,,,,,,,,,,,,
11548,11.548,3.741,642084.322,4241724.623,2015,,,,,,,,,,,,
11546,11.546,3.785,642082.307,4241723.187,2015,,,,,,,,,,,,
11543,11.543,3.94,642079.982,4241721.819,2015,,,,,,,,,,,,
11541,11.541,4.031,642077.897,4241720.458,2015,,,,,,,,,,,,
11538,11.538,4.111,642075.821,4241718.363,2015,,,,,,,,,,,,
11536,11.536,4.162,642074.781,4241716.055,2015,,,,,,,,,,,,
11534,11.534,4.092,642073.752,4241714.079,2015,,,,,,,,,,,,
11531,11.531,4.022,642072.363,4241711.679,2015,,,,,,,,,,,,
11528,11.528,4.121,642070.445,4241709.876,2015,,,,,,,,,,,,
11526,11.526,4.116,642068.803,4241707.762,2015,,,,,,,,,,,,
11523,11.523,4.16,642066.572,4241705.906,2015,,,,,,,,,,,,
11520,11.52,4.125,642064.316,4241704.312,2015,,,,,,,,,,,,
11518,11.518,4.165,642061.674,4241703.753,2015,,,,,,,,,,,,
11515,11.515,4.203,642059.263,4241702.620,2015,,,,,,,,,,,,
11513,11.513,4.229,642056.782,4241701.702,2015,,,,,,,,,,,,
11510,11.51,4.295,642054.375,4241700.581,2015,,,,,,,,,,,,
11507,11.507,4.307,642052.083,4241698.849,2015,,,,,,,,,,,,
11505,11.505,4.339,642049.804,4241697.424,2015,,,,,,,,,,,,
11502,11.502,4.33,642047.899,4241695.718,2015,,,,,,,,,,,,
11500,11.5,4.361,642045.911,4241694.146,2015,,,,,,,,,,,,
11497,11.497,4.38,642043.707,4241692.550,2015,,,,,,,,,,,,
11494,11.494,4.464,642041.412,4241691.052,2015,,,,,,,,,,,,
11491,11.491,4.485,642039.020,4241689.599,2015,,,,,,,,,,,,
11488,11.488,4.529,642036.518,4241687.786,2015,,,,,,,,,,,,
11485,11.485,4.495,642033.834,4241685.758,2015,,,,,,,,,,,,
11481,11.481,4.538,642031.191,4241683.894,2015,,,,,,,,,,,,
11478,11.478,4.575,642028.352,4241681.571,2015,,,,,,,,,,,,
11475,11.475,4.593,642025.715,4241679.987,2015,,,,,,,,,,,,
11472,11.472,4.541,642022.868,4241678.757,2015,,,,,,,,,,,,
11469,11.469,4.626,642020.424,4241676.718,2015,,,,,,,,,,,,
11465,11.465,4.619,642018.109,4241674.353,2015,,,,,,,,,,,,
11462,11.462,4.608,642015.850,4241671.993,2015,,,,,,,,,,,,
11459,11.459,4.6,642013.624,4241670.129,2015,,,,,,,,,,,,
11456,11.456,4.609,642010.940,4241668.812,2015,,,,,,,,,,,,
11453,11.453,4.622,642008.507,4241666.775,2015,,,,,,,,,,,,
11450,11.45,4.59,642006.602,4241664.750,2015,,,,,,,,,,,,
11448,11.448,4.567,642004.746,4241663.681,2015,,,,,,,,,,,,
11446,11.446,4.548,642002.268,4241662.788,2015,,,,,,,,,,,,
11444,11.444,4.484,641999.576,4241662.306,2015,,,,,,,,,,,,
11442,11.442,4.492,641997.357,4241662.099,2015,,,,,,,,,,,,
11440,11.44,4.511,641994.590,4241661.089,2015,,,,,,,,,,,,
11437,11.437,4.426,641992.064,4241659.440,2015,,,,,,,,,,,,
11434,11.434,4.343,641989.719,4241658.032,2015,,,,,,,,,,,,
11432,11.432,4.262,641987.410,4241656.669,2015,,,,,,,,,,,,
11430,11.43,4.228,641985.448,4241654.709,2015,,,,,,,,,,,,
11427,11.427,4.173,641983.083,4241652.506,2015,,,,,,,,,,,,
11424,11.424,4.101,641980.902,4241650.797,2015,,,,,,,,,,,,
11422,11.422,4.102,641979.206,4241648.845,2015,,,,,,,,,,,,
11419,11.419,4.158,641978.241,4241646.146,2015,,,,,,,,,,,,
11416,11.416,4.181,641976.884,4241643.229,2015,,,,,,,,,,,,
11412,11.412,4.191,641975.281,4241640.286,2015,,,,,,,,,,,,
11409,11.409,4.168,641973.978,4241637.539,2015,,,,,,,,,,,,
11406,11.406,4.151,641972.251,4241634.896,2015,,,,,,,,,,,,
11404,11.404,4.18,641970.399,4241632.462,2015,,,,,,,,,,,,
11401,11.401,4.218,641968.588,4241629.435,2015,,,,,,,,,,,,
11398,11.398,4.231,641967.416,4241626.931,2015,,,,,,,,,,,,
11395,11.395,4.281,641966.341,4241624.412,2015,,,,,,,,,,,,
11394,11.394,4.428,641965.439,4241621.666,2015,,,,,,,,,,,,
11392,11.392,4.451,641964.952,4241618.992,2015,,,,,,,,,,,,
11388,11.388,4.454,641963.497,4241615.805,2015,,,,,,,,,,,,
11385,11.385,4.434,641962.361,4241613.204,2015,,,,,,,,,,,,
11382,11.382,4.459,641961.640,4241610.423,2015,,,,,,,,,,,,
11379,11.379,4.503,641961.433,4241607.279,2015,,,,,,,,,,,,
11378,11.378,4.484,641961.052,4241604.393,2015,,,,,,,,,,,,
11374,11.374,4.371,641960.263,4241601.375,2015,,,,,,,,,,,,
11372,11.372,4.146,641959.195,4241599.145,2015,,,,,,,,,,,,
11370,11.37,4.005,641958.269,4241597.297,2015,,,,,,,,,,,,
11368,11.368,4.289,641958.219,4241595.234,2015,,,,,,,,,,,,
11365,11.365,4.494,641958.664,4241592.492,2015,,,,,,,,,,,,
11363,11.363,4.453,641958.832,4241589.670,2015,,,,,,,,,,,,
11360,11.36,4.439,641958.799,4241586.479,2015,,,,,,,,,,,,
11358,11.358,4.45,641958.806,4241583.778,2015,,,,,,,,,,,,
11355,11.355,4.449,641959.503,4241580.933,2015,,,,,,,,,,,,
11353,11.353,4.46,641960.757,4241578.479,2015,,,,,,,,,,,,
11351,11.351,4.349,641960.772,4241576.143,2015,,,,,,,,,,,,
11346,11.346,4.348,641960.766,4241573.674,2015,,,,,,,,,,,,
11343,11.343,4.499,641960.395,4241570.777,2015,,,,,,,,,,,,
11340,11.34,4.625,641959.969,4241567.670,2015,,,,,,,,,,,,
11337,11.337,4.589,641959.599,4241564.517,2015,,,,,,,,,,,,
11334,11.334,4.614,641959.234,4241561.337,2015,,,,,,,,,,,,
11331,11.331,4.636,641959.189,4241558.289,2015,,,,,,,,,,,,
11328,11.328,4.672,641959.659,4241555.388,2015,,,,,,,,,,,,
11325,11.325,4.665,641959.987,4241552.539,2015,,,,,,,,,,,,
11322,11.322,4.651,641959.517,4241549.430,2015,,,,,,,,,,,,
11319,11.319,4.633,641959.014,4241546.699,2015,,,,,,,,,,,,
11316,11.316,4.599,641958.877,4241543.318,2015,,,,,,,,,,,,
11314,11.314,4.464,641958.709,4241540.223,2015,,,,,,,,,,,,
11311,11.311,4.545,641957.870,4241538.162,2015,,,,,,,,,,,,
11309,11.309,4.21,641956.498,4241536.192,2015,,,,,,,,,,,,
11307,11.307,4.36,641955.597,4241534.384,2015,,,,,,,,,,,,
11304,11.304,4.368,641954.438,4241531.965,2015,,,,,,,,,,,,
11302,11.302,4.532,641954.051,4241529.490,2015,,,,,,,,,,,,
11300,11.3,4.637,641953.867,4241526.779,2015,,,,,,,,,,,,
11297,11.297,4.591,641953.672,4241523.969,2015,,,,,,,,,,,,
11294,11.294,4.545,641952.649,4241520.723,2015,,,,,,,,,,,,
11291,11.291,4.446,641951.411,4241517.784,2015,,,,,,,,,,,,
11287,11.287,4.423,641949.734,4241514.880,2015,,,,,,,,,,,,
11284,11.284,4.586,641947.927,4241511.937,2015,,,,,,,,,,,,
11280,11.28,4.476,641946.399,4241508.997,2015,,,,,,,,,,,,
11277,11.277,4.461,641943.980,4241506.355,2015,,,,,,,,,,,,
11274,11.274,4.485,641942.028,4241504.143,2015,,,,,,,,,,,,
11271,11.271,4.402,641940.321,4241501.505,2015,,,,,,,,,,,,
11268,11.268,4.52,641938.409,4241499.533,2015,,,,,,,,,,,,
11265,11.265,4.562,641936.101,4241497.559,2015,,,,,,,,,,,,
11262,11.262,4.625,641933.730,4241495.290,2015,,,,,,,,,,,,
11259,11.259,4.63,641931.562,4241493.162,2015,,,,,,,,,,,,
11256,11.256,4.683,641929.371,4241490.817,2015,,,,,,,,,,,,
11253,11.253,4.71,641927.178,4241488.684,2015,,,,,,,,,,,,
11250,11.25,4.716,641925.195,4241486.168,2015,,,,,,,,,,,,
11247,11.247,4.767,641923.034,4241483.699,2015,,,,,,,,,,,,
11244,11.244,4.754,641921.269,4241481.542,2015,,,,,,,,,,,,
11240,11.24,4.787,641919.294,4241478.397,2015,,,,,,,,,,,,
11237,11.237,4.718,641918.481,4241475.429,2015,,,,,,,,,,,,
11235,11.235,4.641,641918.004,4241472.762,2015,,,,,,,,,,,,
11232,11.232,4.582,641917.264,4241469.897,2015,,,,,,,,,,,,
11229,11.229,4.577,641915.818,4241467.354,2015,,,,,,,,,,,,
11226,11.226,4.565,641915.339,4241464.775,2015,,,,,,,,,,,,
11223,11.223,4.52,641914.189,4241461.766,2015,,,,,,,,,,,,
11220,11.22,4.559,641912.451,4241459.208,2015,,,,,,,,,,,,
11217,11.217,4.54,641910.833,4241456.445,2015,,,,,,,,,,,,
11215,11.215,4.546,641908.740,4241454.297,2015,,,,,,,,,,,,
11211,11.211,4.506,641906.593,4241451.874,2015,,,,,,,,,,,,
11209,11.209,4.469,641904.353,4241450.038,2015,,,,,,,,,,,,
11206,11.206,4.504,641902.102,4241448.131,2015,,,,,,,,,,,,
11203,11.203,4.422,641900.537,4241445.974,2015,,,,,,,,,,,,
11201,11.201,4.557,641898.524,4241444.450,2015,,,,,,,,,,,,
11199,11.199,4.564,641896.667,4241442.473,2015,,,,,,,,,,,,
11197,11.197,4.516,641894.350,4241440.671,2015,,,,,,,,,,,,
11194,11.194,4.466,641893.009,4241438.558,2015,,,,,,,,,,,,
11191,11.191,4.442,641891.942,4241436.081,2015,,,,,,,,,,,,
11188,11.188,4.45,641890.763,4241433.448,2015,,,,,,,,,,,,
11185,11.185,4.389,641889.444,4241430.249,2015,,,,,,,,,,,,
11182,11.182,4.403,641888.390,4241427.170,2015,,,,,,,,,,,,
11179,11.179,4.349,641887.449,4241424.414,2015,,,,,,,,,,,,
11176,11.176,4.427,641887.110,4241421.091,2015,,,,,,,,,,,,
11172,11.172,4.574,641886.565,4241417.693,2015,,,,,,,,,,,,
11169,11.169,4.568,641885.925,4241414.475,2015,,,,,,,,,,,,
11166,11.166,4.526,641885.203,4241411.338,2015,,,,,,,,,,,,
11163,11.163,4.505,641884.702,4241408.021,2015,,,,,,,,,,,,
11159,11.159,4.524,641883.755,4241404.725,2015,,,,,,,,,,,,
11156,11.156,4.481,641882.119,4241401.700,2015,,,,,,,,,,,,
11152,11.152,4.477,641881.124,4241398.520,2015,,,,,,,,,,,,
11149,11.149,4.494,641880.325,4241395.191,2015,,,,,,,,,,,,
11146,11.146,4.511,641879.809,4241391.879,2015,,,,,,,,,,,,
11143,11.143,4.52,641879.707,4241388.803,2015,,,,,,,,,,,,
11139,11.139,4.492,641879.906,4241385.644,2015,,,,,,,,,,,,
11136,11.136,4.466,641879.674,4241382.355,2015,,,,,,,,,,,,
11133,11.133,4.462,641879.896,4241379.234,2015,,,,,,,,,,,,
11130,11.13,4.478,641880.152,4241375.986,2015,,,,,,,,,,,,
11127,11.127,4.506,641880.414,4241372.282,2015,,,,,,,,,,,,
11123,11.123,4.505,641880.512,4241368.692,2015,,,,,,,,,,,,
11121,11.121,4.504,641880.880,4241365.502,2015,,,,,,,,,,,,
11118,11.118,4.479,641880.578,4241362.239,2015,,,,,,,,,,,,
11114,11.114,4.475,641880.293,4241358.803,2015,,,,,,,,,,,,
11111,11.111,4.466,641879.899,4241355.234,2015,,,,,,,,,,,,
11107,11.107,4.46,641879.091,4241352.091,2015,,,,,,,,,,,,
11104,11.104,4.479,641878.249,4241348.861,2015,,,,,,,,,,,,
11101,11.101,4.464,641877.382,4241345.563,2015,,,,,,,,,,,,
11097,11.097,4.44,641876.425,4241342.007,2015,,,,,,,,,,,,
11094,11.094,4.431,641875.590,4241338.637,2015,,,,,,,,,,,,
11090,11.09,4.425,641874.772,4241335.458,2015,,,,,,,,,,,,
11087,11.087,4.466,641873.323,4241332.235,2015,,,,,,,,,,,,
11083,11.083,4.485,641871.734,4241329.313,2015,,,,,,,,,,,,
11080,11.08,4.487,641870.120,4241326.309,2015,,,,,,,,,,,,
11077,11.077,4.497,641867.973,4241324.091,2015,,,,,,,,,,,,
11074,11.074,4.471,641866.171,4241321.481,2015,,,,,,,,,,,,
11071,11.071,4.476,641864.078,4241319.050,2015,,,,,,,,,,,,
11068,11.068,4.456,641861.792,4241317.208,2015,,,,,,,,,,,,
11065,11.065,4.332,641859.305,4241315.560,2015,,,,,,,,,,,,
11062,11.062,4.331,641856.956,4241313.498,2015,,,,,,,,,,,,
11059,11.059,4.349,641854.859,4241311.239,2015,,,,,,,,,,,,
11055,11.055,4.344,641852.955,4241308.999,2015,,,,,,,,,,,,
11052,11.052,4.346,641850.822,4241306.624,2015,,,,,,,,,,,,
11049,11.049,4.321,641849.384,4241303.960,2015,,,,,,,,,,,,
11046,11.046,4.316,641847.986,4241301.331,2015,,,,,,,,,,,,
11043,11.043,4.292,641847.280,4241298.428,2015,,,,,,,,,,,,
11040,11.04,4.272,641845.812,4241295.272,2015,,,,,,,,,,,,
11037,11.037,4.272,641844.997,4241292.337,2015,,,,,,,,,,,,
11035,11.035,4.132,641845.730,4241289.218,2015,,,,,,,,,,,,
11034,11.034,4.225,641846.653,4241287.218,2015,,,,,,,,,,,,
11033,11.033,4.212,641846.562,4241285.357,2015,,,,,,,,,,,,
11032,11.032,4.067,641845.652,4241284.674,2015,,,,,,,,,,,,
11031,11.031,4.091,641845.045,4241284.290,2015,,,,,,,,,,,,
11025,11.025,4.073,641839.715,4241280.944,2015,,,,,,,,,,,,
11023,11.023,4.055,641837.902,4241279.826,2015,,,,,,,,,,,,
11021,11.021,3.988,641836.112,4241279.064,2015,,,,,,,,,,,,
11019,11.019,3.933,641834.038,4241278.697,2015,,,,,,,,,,,,
11017,11.017,3.951,641831.822,4241278.647,2015,,,,,,,,,,,,
11016,11.016,3.785,641830.178,4241278.569,2015,,,,,,,,,,,,
11014,11.014,3.525,641828.870,4241278.001,2015,,,,,,,,,,,,
11013,11.013,3.601,641827.502,4241276.823,2015,,,,,,,,,,,,
11011,11.011,3.658,641826.141,4241275.355,2015,,,,,,,,,,,,
11009,11.009,3.585,641825.117,4241273.381,2015,,,,,,,,,,,,
11007,11.007,3.772,641824.611,4241271.704,2015,,,,,,,,,,,,
11006,11.006,3.948,641824.208,4241270.146,2015,,,,,,,,,,,,
11004,11.004,4.205,641823.612,4241268.390,2015,,,,,,,,,,,,
11002,11.002,4.281,641822.700,4241266.228,2015,,,,,,,,,,,,
11000,11,4.283,641822.111,4241263.861,2015,,,,,,,,,,,,
10996,10.996,4.253,641821.516,4241260.880,2015,,,,,,,,,,,,
10994,10.994,4.251,641820.693,4241258.226,2015,,,,,,,,,,,,
10991,10.991,4.286,641819.697,4241256.012,2015,,,,,,,,,,,,
10989,10.989,4.205,641818.215,4241253.868,2015,,,,,,,,,,,,
10987,10.987,4.141,641816.671,4241252.491,2015,,,,,,,,,,,,
10984,10.984,4.092,641814.338,4241251.696,2015,,,,,,,,,,,,
10982,10.982,4.103,641812.071,4241250.398,2015,,,,,,,,,,,,
10980,10.98,4.171,641810.486,4241248.763,2015,,,,,,,,,,,,
10978,10.978,4.173,641809.137,4241247.304,2015,,,,,,,,,,,,
10975,10.975,4.212,641807.318,4241245.190,2015,,,,,,,,,,,,
10973,10.973,4.304,641806.042,4241243.559,2015,,,,,,,,,,,,
10971,10.971,4.361,641804.313,4241241.860,2015,,,,,,,,,,,,
10969,10.969,4.361,641802.580,4241240.247,2015,,,,,,,,,,,,
10966,10.966,4.363,641800.727,4241238.445,2015,,,,,,,,,,,,
10963,10.963,4.375,641798.649,4241236.618,2015,,,,,,,,,,,,
10960,10.96,4.378,641796.509,4241234.619,2015,,,,,,,,,,,,
10957,10.957,4.341,641794.765,4241232.215,2015,,,,,,,,,,,,
10955,10.955,4.285,641793.190,4241230.336,2015,,,,,,,,,,,,
10951,10.951,4.286,641791.340,4241227.971,2015,,,,,,,,,,,,
10948,10.948,4.366,641790.046,4241225.686,2015,,,,,,,,,,,,
10945,10.945,4.368,641788.547,4241222.987,2015,,,,,,,,,,,,
10941,10.941,4.378,641787.335,4241219.906,2015,,,,,,,,,,,,
10939,10.939,4.332,641786.575,4241217.417,2015,,,,,,,,,,,,
10936,10.936,4.327,641785.249,4241214.877,2015,,,,,,,,,,,,
10933,10.933,4.296,641783.363,4241212.437,2015,,,,,,,,,,,,
10930,10.93,4.282,641781.513,4241209.870,2015,,,,,,,,,,,,
10927,10.927,4.323,641779.496,4241207.173,2015,,,,,,,,,,,,
10924,10.924,4.252,641777.941,4241204.517,2015,,,,,,,,,,,,
10921,10.921,4.257,641776.728,4241201.791,2015,,,,,,,,,,,,
10918,10.918,4.248,641775.897,4241198.704,2015,,,,,,,,,,,,
10914,10.914,4.268,641775.236,4241195.510,2015,,,,,,,,,,,,
10911,10.911,4.331,641774.996,4241192.002,2015,,,,,,,,,,,,
10908,10.908,4.344,641774.363,4241188.539,2015,,,,,,,,,,,,
10904,10.904,4.365,641774.202,4241185.057,2015,,,,,,,,,,,,
10901,10.901,4.264,641774.054,4241181.545,2015,,,,,,,,,,,,
10898,10.898,4.307,641774.360,4241178.450,2015,,,,,,,,,,,,
10894,10.894,4.253,641774.727,4241174.902,2015,,,,,,,,,,,,
10891,10.891,4.307,641775.232,4241171.654,2015,,,,,,,,,,,,
10888,10.888,4.294,641775.863,4241168.585,2015,,,,,,,,,,,,
10885,10.885,4.337,641776.362,4241165.197,2015,,,,,,,,,,,,
10882,10.882,4.258,641776.972,4241161.763,2015,,,,,,,,,,,,
10879,10.879,4.267,641777.490,4241158.600,2015,,,,,,,,,,,,
10875,10.875,4.252,641778.292,4241154.848,2015,,,,,,,,,,,,
10871,10.871,4.272,641779.028,4241151.341,2015,,,,,,,,,,,,
10868,10.868,4.231,641779.525,4241148.023,2015,,,,,,,,,,,,
10864,10.864,4.299,641779.011,4241144.260,2015,,,,,,,,,,,,
10860,10.86,4.264,641778.715,4241140.871,2015,,,,,,,,,,,,
10858,10.858,4.218,641778.677,4241137.990,2015,,,,,,,,,,,,
10855,10.855,4.215,641778.268,4241135.156,2015,,,,,,,,,,,,
10852,10.852,4.228,641777.331,4241132.321,2015,,,,,,,,,,,,
10849,10.849,4.243,641776.270,4241129.377,2015,,,,,,,,,,,,
10847,10.847,4.229,641774.559,4241127.266,2015,,,,,,,,,,,,
10844,10.844,4.194,641771.851,4241125.211,2015,,,,,,,,,,,,
10842,10.842,4.252,641769.922,4241122.748,2015,,,,,,,,,,,,
10840,10.84,4.238,641769.412,4241120.297,2015,,,,,,,,,,,,
10837,10.837,4.237,641768.983,4241117.838,2015,,,,,,,,,,,,
10834,10.834,4.139,641768.949,4241114.639,2015,,,,,,,,,,,,
10830,10.83,4.111,641768.847,4241111.326,2015,,,,,,,,,,,,
10827,10.827,4.086,641768.492,4241108.410,2015,,,,,,,,,,,,
10825,10.825,4.104,641768.020,4241105.879,2015,,,,,,,,,,,,
10822,10.822,4.103,641767.253,4241103.048,2015,,,,,,,,,,,,
10820,10.82,4.109,641766.555,4241100.730,2015,,,,,,,,,,,,
10817,10.817,4.13,641765.575,4241097.811,2015,,,,,,,,,,,,
10813,10.813,4.153,641765.118,4241094.966,2015,,,,,,,,,,,,
10810,10.81,4.169,641764.539,4241092.399,2015,,,,,,,,,,,,
10807,10.807,4.131,641763.910,4241089.079,2015,,,,,,,,,,,,
10804,10.804,4.131,641763.593,4241085.817,2015,,,,,,,,,,,,
10801,10.801,4.171,641763.801,4241082.707,2015,,,,,,,,,,,,
10798,10.798,4.136,641763.818,4241079.734,2015,,,,,,,,,,,,
10795,10.795,4.112,641763.910,4241076.288,2015,,,,,,,,,,,,
10792,10.792,4.119,641763.974,4241073.013,2015,,,,,,,,,,,,
10790,10.79,4.11,641763.963,4241070.543,2015,,,,,,,,,,,,
10788,10.788,4.073,641764.129,4241067.720,2015,,,,,,,,,,,,
10786,10.786,3.931,641764.785,4241065.537,2015,,,,,,,,,,,,
10785,10.785,3.878,641763.793,4241064.607,2015,,,,,,,,,,,,
10778,10.778,4.045,641758.935,4241059.878,2015,,,,,,,,,,,,
10776,10.776,4.097,641756.509,4241057.777,2015,,,,,,,,,,,,
10759,10.759,4.089,641745.295,4241045.173,2015,,,,,,,,,,,,
10755,10.755,4.075,641742.580,4241041.847,2015,,,,,,,,,,,,
10753,10.753,4.115,641739.699,4241039.285,2015,,,,,,,,,,,,
10749,10.749,4.14,641736.655,4241037.087,2015,,,,,,,,,,,,
10745,10.745,4.105,641733.679,4241034.809,2015,,,,,,,,,,,,
10741,10.741,4.101,641731.087,4241032.735,2015,,,,,,,,,,,,
10737,10.737,4.087,641728.306,4241030.203,2015,,,,,,,,,,,,
10734,10.734,4.059,641725.186,4241027.914,2015,,,,,,,,,,,,
10729,10.729,4.095,641721.516,4241025.653,2015,,,,,,,,,,,,
10725,10.725,4.095,641718.454,4241023.159,2015,,,,,,,,,,,,
10720,10.72,4.095,641714.174,4241020.214,2015,,,,,,,,,,,,
10711,10.711,4.128,641707.691,4241013.269,2015,,,,,,,,,,,,
